name.1,wmc,dit,noc,cbo,rfc,lcom,ca,ce,npm,lcom3,loc,dam,moa,mfa,cam,ic,cbm,amc,max_cc,avg_cc,vector_1,vector_2,vector_3,vector_4,vector_5,vector_6,vector_7,vector_8,vector_9,vector_10,vector_11,vector_12,vector_13,vector_14,vector_15,vector_16,vector_17,vector_18,vector_19,vector_20,bug
org.apache.lucene.search.ScoreDocComparator,4,1,0,11,6,6,10,3,3,1.0,15,0.0,2,0.0,0.833333333,0,0,2.25,1,0.75,-0.011502748355269432,0.02520531415939331,-0.040601782500743866,-0.01416767854243517,-0.04098713397979736,0.02574855089187622,-0.012840318493545055,-0.04533553868532181,0.020358646288514137,0.04508661478757858,-0.015188300982117653,-0.029192697256803513,0.01509944163262844,-0.0021792412735521793,-0.04989718273282051,0.04208851978182793,-0.03669443726539612,-0.024652034044265747,-0.013285404071211815,-0.02726157382130623,0
org.apache.lucene.store.Directory,12,1,3,35,13,66,32,3,12,2.0,15,0.0,0,0.0,0.875,0,0,0.25,1,0.9167,0.01021462120115757,-0.027189427986741066,0.041044462472200394,0.02716454304754734,0.015922170132398605,0.020512843504548073,0.04328574985265732,0.03636017441749573,-0.004167365841567516,-0.03536384180188179,0.041902363300323486,0.036167919635772705,0.008652359247207642,-0.006737458519637585,-0.02945045754313469,-0.02266545221209526,0.04323983192443848,-0.015675539150834084,-0.03169409558176994,0.04935038834810257,1
org.apache.lucene.search.spans.SpanOrQuery,11,3,0,8,42,0,3,6,10,0.45,285,1.0,0,0.615384615,0.220779221,2,2,24.72727273,7,1.7273,-0.01527560967952013,-0.017809312790632248,0.045359767973423004,-0.027204543352127075,0.04093436151742935,-0.03004443645477295,0.041956882923841476,-0.0027774691116064787,0.039712995290756226,-0.015774857252836227,0.029896074905991554,0.04402172565460205,0.012719189748167992,0.006588744930922985,0.025195961818099022,0.04001260921359062,0.04284007102251053,0.04246386140584946,0.03526263311505318,0.04001324623823166,1
org.apache.lucene.search.WildcardQuery,3,3,0,6,7,3,1,5,2,2.0,23,0.0,0,0.9,0.5,1,1,6.666666667,2,1.0,-0.012543832883238792,-0.029513288289308548,0.03741668537259102,-0.036298662424087524,-0.044830597937107086,-0.008947968482971191,-0.0418371856212616,0.0019510388374328613,0.009728670120239258,-0.012347417883574963,-0.03224005177617073,-0.001605898141860962,-0.005492520518600941,0.01746680773794651,0.04063506796956062,0.029277855530381203,0.04220493882894516,-0.04484085366129875,0.04721243306994438,-0.011828780174255371,1
org.apache.lucene.index.SegmentTermVector,8,1,1,3,15,0,2,1,7,0.571428571,133,1.0,0,0.0,0.35,0,0,15.25,4,1.75,0.0033434866927564144,0.03244391828775406,0.0293500367552042,-0.0008868813747540116,0.011900496669113636,-0.03256935626268387,-0.04680177569389343,-0.02473808452486992,-0.026939446106553078,0.002935129450634122,-0.019841164350509644,-0.001847940729930997,0.03817276284098625,0.0486784353852272,0.03937940672039986,0.011946087703108788,-0.013566655106842518,0.012158596888184547,-0.013449585065245628,-0.04475072771310806,0
org.apache.lucene.document.DateField,8,1,0,1,25,22,1,0,6,0.428571429,126,1.0,0,0.0,0.178571429,0,0,14.625,5,1.375,0.02941502258181572,-0.01480672974139452,0.015808790922164917,0.02497858926653862,0.042342137545347214,0.02810707688331604,0.04754273220896721,-0.048233408480882645,-0.03981337696313858,-0.03379077836871147,-0.03733854368329048,-0.039818089455366135,-0.03894084692001343,-0.014713132753968239,0.006980800535529852,-0.014373946003615856,-0.04408125951886177,0.024929309263825417,0.00450445432215929,0.022952008992433548,0
org.apache.lucene.search.FieldDoc,2,2,0,4,3,1,3,1,2,1.0,16,0.0,0,0.0,0.875,0,0,6.5,0,0.0,0.028013896197080612,0.04352758079767227,0.034630514681339264,0.04019444063305855,-0.04911504313349724,0.021494125947356224,-0.02515038289129734,0.017561931163072586,0.03028343990445137,0.021960657089948654,0.037561796605587006,0.00748857855796814,-0.006324708461761475,0.028842002153396606,-0.028197836130857468,0.00019295811944175512,0.04728293418884277,-0.027406251057982445,0.019071394577622414,-0.04056510329246521,0
org.apache.lucene.queryParser.TokenMgrError,6,3,0,2,19,15,2,0,4,1.12,184,0.0,0,0.8125,0.5,1,1,28.83333333,14,2.8333,-0.006341695785522461,0.0020155191887170076,0.01793196238577366,-0.04338003322482109,-0.03402681276202202,-0.032784558832645416,0.014961439184844494,-0.0187107864767313,0.005085682962089777,0.020785242319107056,0.022594142705202103,0.011828089132905006,-0.01436539925634861,0.003203231142833829,-0.026958351954817772,-0.03176363557577133,0.04357863590121269,-0.020253390073776245,-0.04658997803926468,0.018656056374311447,0
org.apache.lucene.index.SegmentMerger,18,1,0,21,93,0,1,21,0,0.701960784,1039,1.0,8,0.0,0.188888889,0,0,55.88888889,1,0.8889,-0.04108486697077751,0.0008404612308368087,0.030127108097076416,0.047876231372356415,-0.014210402965545654,0.009129923768341541,0.03162204474210739,-0.009996986016631126,0.009782540611922741,-0.04662444442510605,0.00355226406827569,0.02289475128054619,0.02249101921916008,-0.04873328655958176,-0.02574676275253296,0.014853745698928833,0.0079582454636693,-0.023501241579651833,0.029096389189362526,0.017558831721544266,1
org.apache.lucene.index.MultiTermDocs,11,1,1,6,20,15,2,4,9,0.514285714,231,1.0,4,0.0,0.246753247,0,0,19.36363636,1,0.9091,0.0441066138446331,-0.04655387997627258,-0.0129645224660635,0.04556562379002571,-0.007211208343505859,-0.0453844778239727,0.010073786601424217,-0.029195774346590042,-0.02741241455078125,-0.0317111499607563,0.0006303787231445312,0.03612550348043442,0.020596569404006004,0.0407671257853508,0.04423881322145462,0.02260500192642212,-0.030255962163209915,0.03534359484910965,-0.04763660952448845,-0.023956382647156715,0
org.apache.lucene.search.SortComparatorSource,1,1,0,5,1,0,3,2,1,2.0,1,0.0,0,0.0,1.0,0,0,0.0,1,1.0,0.006662619300186634,0.03270428255200386,0.049923013895750046,0.04531227424740791,-0.04007680341601372,0.03245692700147629,-0.028573686257004738,-0.004857874009758234,0.002414113376289606,0.03290966898202896,0.022350717335939407,0.02301863394677639,0.04741562157869339,0.0019133209716528654,-0.030193567276000977,-0.03165050223469734,0.032158948481082916,-0.02621290646493435,-0.014249062165617943,0.0203764196485281,0
org.apache.lucene.search.ReqOptSumScorer,6,2,0,4,15,0,1,3,6,0.466666667,113,1.0,2,0.615384615,0.5,1,3,17.33333333,1,0.8333,-0.009065687656402588,0.03560082986950874,-0.012378459796309471,-0.006736546754837036,-0.04450281709432602,-0.049627065658569336,0.04474698752164841,-0.028769690543413162,-0.031864989548921585,0.025997037068009377,0.03334996849298477,-0.03415820747613907,0.004798799753189087,-0.030042368918657303,0.008236718364059925,-0.02144639566540718,-0.017203986644744873,0.010928332805633545,0.04330788925290108,0.033640552312135696,0
org.apache.lucene.search.DisjunctionMaxScorer,11,2,0,4,25,0,1,3,7,0.65,434,1.0,0,0.444444444,0.287878788,1,3,38.09090909,6,1.5455,-0.004179662559181452,-0.03628100827336311,0.03393518179655075,0.005598098039627075,0.02914433553814888,0.007364332675933838,0.003946828655898571,-0.03684064745903015,-0.010883289389312267,0.021605396643280983,-0.025426572188735008,0.005653947591781616,0.01441681943833828,-0.007681804709136486,0.04966147616505623,0.04174817353487015,0.012078332714736462,0.03559122607111931,0.02945718728005886,-0.027903085574507713,1
org.apache.lucene.document.NumberTools,4,1,0,0,18,0,0,0,3,1.166666667,130,0.5,0,0.0,0.333333333,0,0,30.0,6,2.5,-0.03510148450732231,0.042726874351501465,0.0032731115352362394,0.02202853560447693,-0.015062200836837292,-0.02713867463171482,-0.044737666845321655,-0.0030623674392700195,-0.025511186569929123,-0.015380173921585083,0.04055727273225784,-0.03823954984545708,-0.031546395272016525,-0.026318389922380447,-0.033018700778484344,-0.04420311376452446,-0.005550205707550049,0.04722989350557327,0.0401826873421669,-0.02637048438191414,0
org.apache.lucene.search.SimilarityDelegator,7,2,1,2,14,0,1,1,7,0.0,47,1.0,1,0.7,0.428571429,1,2,5.571428571,1,0.8571,-0.0031675815116614103,0.017466217279434204,-0.04221133142709732,0.04408616945147514,-0.007243722677230835,-0.02665463648736477,0.02027234435081482,-0.00967745203524828,-0.03882741183042526,-0.02248399332165718,-0.001938635134138167,-0.044732362031936646,0.0028528154361993074,0.0122089684009552,-0.016126364469528198,0.012852001003921032,0.01240398921072483,0.049941081553697586,0.007152527570724487,0.010102689266204834,0
org.apache.lucene.analysis.standard.Token,3,1,0,3,4,3,3,0,3,1.4375,23,0.0,2,0.0,0.5,0,0,4.0,2,1.0,-0.010976987890899181,-0.04853824898600578,0.046476446092128754,0.010159838013350964,-0.005805909633636475,-0.027518535032868385,-0.04254915565252304,-0.049517374485731125,0.044721923768520355,-0.012497127056121826,0.02296188473701477,-0.022586822509765625,0.04979029297828674,0.018273603171110153,0.0051284669898450375,-0.020220518112182617,0.006053107790648937,-0.01323401927947998,0.03675369173288345,0.022391265258193016,0
org.apache.lucene.search.CachingWrapperFilter,5,2,0,2,16,0,0,2,5,0.5,102,1.0,1,0.2,0.4,1,1,19.0,2,1.0,0.04084060341119766,-0.022215163335204124,0.044927168637514114,0.041268326342105865,-0.022176111117005348,0.0015155256260186434,0.02137245610356331,-0.019631600007414818,-0.027799826115369797,-0.032561611384153366,-0.003353691194206476,-0.0014796077739447355,0.02231542393565178,-0.012370270676910877,-0.0008630454540252686,0.012309378013014793,0.024337995797395706,-0.00015404223813675344,-0.031697046011686325,-0.04630403593182564,1
org.apache.lucene.index.TermPositionVector,2,1,0,4,2,1,2,2,2,2.0,2,0.0,0,0.0,1.0,0,0,0.0,1,1.0,0.04945049434900284,-0.0361291877925396,0.02014252543449402,0.01410568319261074,0.030773919075727463,-0.016939764842391014,0.04665306955575943,-0.02899712324142456,0.03516104817390442,0.03474872186779976,-0.0019598244689404964,0.02529991790652275,0.03322325274348259,0.007717722561210394,0.03684260696172714,0.012043374590575695,-0.00760384788736701,0.036972008645534515,0.023436736315488815,-0.015861202031373978,0
org.apache.lucene.store.RAMFile,1,1,0,3,4,0,3,0,0,2.0,15,0.0,0,0.0,1.0,0,0,11.0,0,0.0,-0.0036144971381872892,-0.0366373248398304,-0.0340748131275177,0.030600029975175858,0.03586151450872421,0.010587096214294434,-0.0394970066845417,-0.028494942933321,0.0402592234313488,0.019604217261075974,-0.026202350854873657,-0.03695952147245407,0.003857773495838046,0.01731877401471138,0.010395968332886696,0.015504020266234875,-0.02810249850153923,-0.049447428435087204,-0.035104185342788696,0.0011515438091009855,1
org.apache.lucene.analysis.StopFilter,7,3,0,5,13,15,2,3,7,0.333333333,106,1.0,0,0.5,0.514285714,0,0,13.85714286,3,0.7143,0.011963647790253162,-0.007256287150084972,0.010774999856948853,-0.0010989963775500655,-0.03320315480232239,0.04525228217244148,-0.014216989278793335,0.009571569971740246,-0.03220849111676216,0.018571089953184128,0.04997902363538742,-0.005981272552162409,0.0329010896384716,-0.0006216049077920616,0.03964091092348099,0.048254650086164474,-0.001956433057785034,-0.008491719141602516,-0.04760807752609253,0.04937436431646347,0
org.apache.lucene.index.Posting,1,1,0,3,2,0,1,2,0,2.0,38,0.0,2,0.0,1.0,0,0,33.0,0,0.0,0.04174455255270004,-0.0028654574416577816,-0.047183893620967865,0.023918187245726585,-0.030225688591599464,0.03340746834874153,0.02686889097094536,-0.025228362530469894,0.012847143225371838,0.027083206921815872,-0.017926525324583054,-0.007580167148262262,0.045847855508327484,0.045316047966480255,-0.046964824199676514,0.03783654421567917,0.04944024607539177,-0.014200848527252674,0.012296730652451515,-0.014016753062605858,0
org.apache.lucene.index.IndexWriter,48,1,0,21,119,742,8,20,32,0.89106383,1211,0.64,6,0.0,0.115277778,0,0,23.70833333,2,0.9792,-0.03686656430363655,0.030035030096769333,0.03484966605901718,-0.03029152750968933,0.0234199408441782,0.04749271273612976,-0.03190342336893082,-0.014384716749191284,-0.04545150324702263,0.01614055596292019,-0.017201298847794533,0.010221058502793312,0.04719740152359009,-0.04178466275334358,-0.04656524583697319,0.008583408780395985,-0.040172070264816284,-0.04533753544092178,-0.04677610471844673,-0.001441997243091464,1
org.apache.lucene.index.TermInfosReader,16,1,0,8,34,62,2,6,3,0.686666667,461,1.0,6,0.0,0.28125,0,0,27.1875,4,1.1875,0.023452049121260643,-0.0011452555190771818,-0.04470878839492798,-0.0044731260277330875,-0.0013549983268603683,0.004533499479293823,0.04331132024526596,-0.013880831189453602,-0.04341008514165878,-0.04416869953274727,-0.005287736654281616,0.006859326269477606,0.00043617485789582133,-0.011014687828719616,0.04273783043026924,0.0005321681383065879,0.0320933572947979,0.019955139607191086,-0.036015938967466354,-0.010618185624480247,1
org.apache.lucene.search.PhraseScorer,13,2,2,9,34,0,2,7,6,0.675925926,342,1.0,4,0.4,0.21978022,1,3,24.61538462,3,1.1538,0.0242486409842968,-0.030820131301879883,0.012595927342772484,0.0036972046364098787,-0.01696076989173889,-0.004896116442978382,0.049895625561475754,0.04572943598031998,-0.02230914868414402,0.045415133237838745,-0.028208816424012184,0.029654610902071,-0.015486091375350952,0.017158757895231247,0.015086132101714611,0.0345023050904274,-0.011869418434798717,0.043875180184841156,0.037947140634059906,-0.04773823171854019,1
org.apache.lucene.analysis.standard.StandardAnalyzer,7,2,0,8,15,0,0,8,6,0.5,67,0.5,0,0.666666667,0.333333333,0,0,8.285714286,1,0.1429,-0.005508518312126398,0.003718829248100519,-0.006699115037918091,0.04519975930452347,0.04393865540623665,-0.03178662806749344,0.04347923398017883,-0.04514054208993912,-0.00669214129447937,0.012699181213974953,-0.0005508422618731856,-0.01900424435734749,0.002344149397686124,0.005027663893997669,-0.04704485461115837,-0.024449419230222702,-0.038554299622774124,0.01903546415269375,-0.004424494691193104,-0.03741791844367981,0
org.apache.lucene.store.RAMOutputStream,8,3,0,5,21,4,2,3,7,0.357142857,188,1.0,1,0.777777778,0.270833333,1,2,22.25,5,1.25,0.0032342136837542057,-0.04582084342837334,-0.047792840749025345,-0.039184052497148514,-0.03865528106689453,0.0018779098754748702,-0.036132313311100006,-0.02475106716156006,-0.026358533650636673,-0.02144649066030979,0.0350615568459034,0.024146949872374535,0.043413855135440826,0.0354679599404335,-0.02847203053534031,0.036203980445861816,-0.04647451639175415,-0.012937843799591064,-0.03878583386540413,0.02096300758421421,1
org.apache.lucene.search.spans.Spans,5,1,0,15,5,10,15,0,5,2.0,5,0.0,0,0.0,0.6,0,0,0.0,1,1.0,-0.043041497468948364,0.029100781306624413,-0.0020890594460070133,0.04985588788986206,-0.02671988680958748,-0.002430695341899991,0.03878386691212654,-0.020339662209153175,-0.025079499930143356,0.007950353436172009,0.013253468088805676,-0.012824798002839088,0.032237641513347626,-0.03829976171255112,0.016967803239822388,0.002449852181598544,0.04366091638803482,0.02991356886923313,0.034076809883117676,0.039112724363803864,0
org.apache.lucene.index.FieldInfo,1,1,0,6,2,0,6,0,0,2.0,32,0.0,0,0.0,1.0,0,0,24.0,0,0.0,-0.042637862265110016,0.04705356806516647,0.018622178584337234,-0.039397090673446655,0.015934843569993973,0.0208691768348217,-0.02819492295384407,-0.029563957825303078,0.005191832780838013,0.0448102243244648,-0.04823140427470207,3.1453371775569394e-05,-0.03432472422719002,-0.004661244340240955,0.01520500797778368,-0.025149833410978317,-0.013880020007491112,0.00337793817743659,-0.03181110695004463,0.036432892084121704,1
org.apache.lucene.search.HitIterator,5,1,0,2,10,0,1,2,4,0.375,60,1.0,1,0.0,0.6,0,0,10.6,2,1.2,-0.004282784648239613,0.014132815413177013,0.027007143944501877,0.03526328131556511,-0.028515607118606567,0.009294098243117332,0.030444318428635597,-0.02399025484919548,-0.015536302700638771,0.03398814797401428,0.008157378062605858,0.0009495854610577226,0.01736818626523018,0.0010888874530792236,0.04809413105249405,0.02530301734805107,-0.04458694905042648,-0.035207800567150116,0.004507279489189386,0.031962670385837555,0
org.apache.lucene.search.BooleanScorer2,20,2,0,15,52,86,5,14,9,0.669172932,449,1.0,3,0.32,0.223684211,1,3,21.1,6,1.75,-0.04838528484106064,-0.028110522776842117,0.03940166160464287,0.009946787729859352,-0.021280258893966675,0.002994060516357422,0.04760480672121048,-0.005513584706932306,-0.04712318629026413,0.0080420495942235,0.031161773949861526,0.031411848962306976,0.020458251237869263,-0.028251195326447487,-0.0018534660339355469,-0.00027658938779495656,0.02285897731781006,-0.04020794481039047,-0.04009154438972473,0.0013237536186352372,1
org.apache.lucene.analysis.Token,9,1,0,13,16,0,13,0,9,0.6,152,0.2,0,0.0,0.518518519,1,1,15.33333333,3,1.1111,-0.012664830312132835,0.010945958085358143,-0.008494431152939796,0.041636742651462555,0.04171888902783394,0.007684427313506603,0.014428329654037952,0.03217032551765442,0.011238503269851208,0.03222157806158066,0.0007337033748626709,-0.011427354998886585,0.02653626725077629,-0.01707637310028076,-0.013078051619231701,0.043958645313978195,-0.0457734651863575,-0.01706821285188198,-0.014620637521147728,0.02834464982151985,1
org.apache.lucene.index.DocumentWriter,10,1,0,18,87,0,1,18,0,0.700854701,990,1.0,5,0.0,0.254545455,0,0,96.7,10,2.4,-0.027618568390607834,-0.0030144869815558195,-0.041689902544021606,-0.04120057821273804,-0.00958784855902195,0.005696433596313,-0.047532737255096436,-0.01866466924548149,0.003223902080208063,0.034049827605485916,0.008674954995512962,-0.003161913249641657,-0.03740697354078293,-0.03371047228574753,-0.003472143318504095,0.03733791038393974,0.027214348316192627,-0.007413452956825495,0.005861544515937567,-0.04802887886762619,1
org.apache.lucene.util.Constants,2,1,0,0,5,1,0,0,0,1.0,44,0.0,0,0.0,1.0,0,0,17.0,0,0.0,0.037187814712524414,-0.025528978556394577,-0.03006887435913086,-0.02824578247964382,-0.016895849257707596,-0.017055481672286987,-0.01597832515835762,-0.03746100515127182,0.0035438835620880127,-0.0028803586028516293,-0.008419996127486229,0.018785661086440086,-0.0381009466946125,-0.016107112169265747,0.025776708498597145,0.042719315737485886,-0.04904969781637192,0.03597668558359146,0.02654743753373623,-0.019398486241698265,0
org.apache.lucene.search.MultiTermQuery,7,2,2,10,27,1,2,8,6,0.333333333,134,1.0,1,0.666666667,0.342857143,2,3,18.0,5,1.5714,-0.048017751425504684,0.025036465376615524,-0.04379792883992195,-0.021959125995635986,-0.00017549991025589406,-0.0014809072017669678,-0.03830619901418686,0.04807371646165848,0.02491028979420662,0.04616571590304375,-0.040789585560560226,0.022478992119431496,-0.020685380324721336,0.004122680518776178,0.042493097484111786,-0.022310882806777954,0.022587502375245094,-0.03393480181694031,-0.017742443829774857,0.04699254035949707,0
org.apache.lucene.search.BooleanScorer,11,2,0,8,28,15,2,7,7,0.644444444,440,1.0,3,0.444444444,0.287878788,1,3,38.18181818,2,1.1818,0.02027897909283638,-0.014732128009200096,0.014222806319594383,0.00383261451497674,0.024131525307893753,0.042065493762493134,-0.038730572909116745,0.0007619857788085938,-0.04366109520196915,-0.007873308844864368,-0.04516128823161125,0.015814226120710373,-0.007887179031968117,-0.00349310040473938,0.03213542699813843,-0.04049248620867729,0.005747872404754162,-0.012105977162718773,-0.018652688711881638,-0.03641470521688461,1
org.apache.lucene.search.QueryFilter,5,2,0,6,20,0,1,6,5,0.375,118,1.0,1,0.2,0.4,1,1,22.2,2,1.0,-0.044784992933273315,-0.003675997257232666,0.040762532502412796,0.0384521484375,-0.03603057935833931,-0.018334155902266502,0.015592759475111961,-0.047853611409664154,0.007382196374237537,0.032622329890728,0.028732096776366234,-0.043815307319164276,-0.02258571982383728,-0.04070080444216728,0.0002297818718943745,0.046318165957927704,0.029866527765989304,0.02533653937280178,0.025305312126874924,-0.016214584931731224,1
org.apache.lucene.search.ParallelMultiSearcher,6,3,0,16,33,3,1,16,6,0.4,297,1.0,1,0.87804878,0.351851852,2,3,48.16666667,1,0.8333,0.017148923128843307,0.02583058550953865,0.03141172602772713,-0.014021312817931175,0.03661351650953293,0.014151358976960182,0.01435502152889967,-0.011901849880814552,-0.01564124785363674,-0.011850709095597267,0.021382182836532593,0.00038028956623747945,-0.04792139679193497,-0.048327721655368805,-0.030740970745682716,-0.0006428480264730752,0.009987080469727516,0.047159839421510696,0.027921754866838455,-0.021453481167554855,0
org.apache.lucene.search.ConjunctionScorer,12,2,1,7,33,0,4,4,6,0.545454545,237,1.0,0,0.421052632,0.283333333,1,3,18.41666667,2,1.0,0.00013328790373634547,0.03330947086215019,0.007330113556236029,-0.044832609593868256,-0.03969302028417587,0.03275950998067856,-0.01892840303480625,0.03127496317028999,-0.03340516239404678,0.04239831119775772,-0.032581619918346405,0.016440099105238914,-0.005284929182380438,-0.033937640488147736,-0.016437983140349388,-0.005807059817016125,-0.02735469862818718,-0.006056738086044788,-0.03781656548380852,0.013233298435807228,1
org.apache.lucene.util.SmallFloat,7,1,0,1,10,21,1,0,7,2.0,155,0.0,0,0.0,0.321428571,0,0,21.14285714,4,2.5714,-0.024740200489759445,0.046064771711826324,0.025296008214354515,-0.010651248507201672,0.042437244206666946,0.025406712666153908,0.04824477434158325,0.014162003993988037,0.04933769255876541,0.0059850215911865234,0.04564591497182846,0.017934834584593773,0.03282402828335762,-0.018056655302643776,0.03396454453468323,0.03621786832809448,-0.010667306371033192,-0.009297770448029041,0.01805872842669487,-0.03518213704228401,0
org.apache.lucene.analysis.KeywordTokenizer,3,3,0,3,10,1,1,2,3,0.5,63,1.0,0,0.75,0.666666667,0,0,19.0,1,0.3333,-0.03226485103368759,0.010504215955734253,0.022936290130019188,0.021925562992691994,-0.023331422358751297,0.013212108984589577,0.03654981777071953,0.04305844381451607,-0.047562651336193085,0.02787373587489128,0.02484031952917576,-0.007973790168762207,0.045934420078992844,-0.02090505324304104,-0.008743613958358765,-0.0343165397644043,-0.01888337731361389,0.0012133776908740401,-0.01635766588151455,-0.027086317539215088,0
org.apache.lucene.queryParser.QueryParserConstants,1,1,0,2,1,0,2,0,0,2.0,169,0.0,0,0.0,0.0,0,0,132.0,0,0.0,-0.032605547457933426,0.04461633041501045,-0.007923406548798084,-0.04141747206449509,0.04007978364825249,-0.014804447069764137,-0.006660026498138905,-0.0033790350425988436,0.014134079217910767,-0.023583900183439255,-0.0012890815269201994,-0.014227574691176414,0.04387969896197319,0.03439450263977051,0.005497717764228582,-0.03033146820962429,0.015663057565689087,0.005682438611984253,-0.03062189742922783,-0.028761601075530052,1
org.apache.lucene.index.TermFreqVector,6,1,0,11,6,15,11,0,6,2.0,6,0.0,0,0.0,0.375,0,0,0.0,1,1.0,0.006664908025413752,-0.01062737125903368,-0.033429719507694244,-0.03827638179063797,0.033785492181777954,-0.022323686629533768,0.02292950078845024,-0.048303037881851196,0.009536492638289928,-0.009775107726454735,-0.029490506276488304,-0.013932257890701294,-0.043285269290208817,-0.01737694814801216,-0.012890529818832874,-0.011444020085036755,-0.025533150881528854,-0.04597533494234085,0.026718031615018845,-0.006502425763756037,0
org.apache.lucene.index.IndexFileNames,2,1,0,3,3,1,3,0,0,1.4,112,0.0,0,0.0,1.0,0,0,52.5,0,0.0,0.04959150031208992,-0.045161325484514236,-0.021560877561569214,0.009644633159041405,-0.014987153001129627,0.007228916976600885,-0.018404221162199974,-0.004470854997634888,-0.028636831790208817,-0.04910506680607796,0.03169599175453186,0.0019182742107659578,0.03254758194088936,-0.037363141775131226,0.018317753449082375,-0.04948943108320236,0.03805365413427353,0.02962273359298706,-0.030587399378418922,0.04106529802083969,1
org.apache.lucene.index.SegmentInfos,6,4,0,13,30,3,9,4,5,0.6,216,0.333333333,0,0.94047619,0.5,0,0,34.5,1,0.8333,-0.030776971951127052,0.023341959342360497,-0.04535462707281113,0.025402981787919998,0.03175916522741318,0.03060443326830864,-0.03815361112356186,0.014164304360747337,-0.027264589443802834,0.0452355332672596,-0.021563459187746048,-0.011755848303437233,0.02610592171549797,-0.004116964526474476,0.025463800877332687,-0.02109994925558567,0.024905521422624588,-0.04897508770227432,0.03037468157708645,-0.006216931156814098,1
org.apache.lucene.search.TopDocCollector,5,2,1,7,13,0,2,5,4,0.4375,110,0.5,1,0.25,0.5,0,0,20.2,4,1.6,-0.0011874258052557707,0.0210958831012249,0.010570729151368141,0.049979109317064285,0.0031474053394049406,-0.027322132140398026,-0.005898463539779186,0.010352659039199352,-0.01686534285545349,-0.03923383355140686,-0.027996307238936424,-0.03375033661723137,0.031766634434461594,0.019612783566117287,0.04107768088579178,0.0325983390212059,-0.030639201402664185,0.013579756021499634,0.04236062616109848,0.007978284731507301,0
org.apache.lucene.analysis.LetterTokenizer,2,4,1,2,4,1,1,1,1,2.0,9,0.0,0,0.857142857,0.666666667,1,1,3.5,1,0.5,0.02400330826640129,-0.018141889944672585,-0.021324049681425095,0.0060987891629338264,-0.02063649892807007,-0.028135865926742554,0.015715068206191063,0.041688285768032074,-0.032728321850299835,-0.045569710433483124,-0.016658836975693703,0.037636179476976395,-0.04844508320093155,0.04799138754606247,-0.002091235015541315,0.011524021625518799,-0.009248304180800915,-0.028810542076826096,0.015503478236496449,0.03097544237971306,0
org.apache.lucene.search.MatchAllDocsQuery,6,2,0,6,14,15,2,5,5,2.0,57,0.0,0,0.705882353,0.333333333,2,3,8.5,3,1.1667,-0.042671672999858856,0.01603553257882595,-0.023189986124634743,-0.025444775819778442,0.01794809103012085,0.026851695030927658,0.03884757310152054,-0.028832530602812767,0.03716680407524109,0.03312747925519943,-0.018549000844359398,-0.04372821003198624,0.02718733623623848,0.032548777759075165,-0.003937751054763794,-0.03354927897453308,-0.03542962670326233,-0.012485301122069359,0.0257162693887949,-0.018326187506318092,1
org.apache.lucene.search.FuzzyQuery,10,3,0,13,42,7,1,12,9,0.638888889,280,0.5,0,0.72,0.285714286,3,4,26.6,6,1.4,-0.009721082635223866,-0.026337604969739914,0.04723556712269783,-0.046493660658597946,0.022519737482070923,0.0270208902657032,-0.007046312093734741,0.0450354628264904,0.04942680150270462,-0.02737521566450596,-0.030105000361800194,-0.03373486548662186,-0.03947440907359123,-0.015239584259688854,-0.02797013521194458,-0.041723400354385376,0.003914511296898127,0.014973282814025879,0.032073717564344406,-0.013144749216735363,1
org.apache.lucene.analysis.standard.TokenMgrError,6,3,0,1,19,15,1,0,4,1.12,184,0.0,0,0.8125,0.5,1,1,28.83333333,14,2.8333,-0.006922477390617132,-0.023131113499403,0.02904655411839485,-0.01169006247073412,-0.02382032945752144,-0.047375570982694626,-0.006001573987305164,-0.03598884865641594,-0.008426087908446789,-0.020349115133285522,-0.011870676651597023,-0.01624167524278164,-0.04078236222267151,-0.0062420545145869255,0.008454715833067894,-0.020238220691680908,-0.03820726275444031,-0.017933178693056107,-0.04523567110300064,-0.0037921250332146883,0
org.apache.lucene.search.Filter,2,1,3,20,3,1,19,1,2,2.0,5,0.0,0,0.0,0.75,0,0,1.5,1,0.5,-0.04191455990076065,-0.006560212466865778,0.009103184565901756,0.0370856411755085,-0.009817135520279408,-0.011626457795500755,0.04743577167391777,0.00039852262125350535,-0.012022608891129494,0.04302423447370529,0.013435018248856068,-0.02671986259520054,0.03294052928686142,0.02255076728761196,-0.03527233749628067,-0.0016158700454980135,0.0041724322363734245,0.028736788779497147,-0.008588272146880627,-0.01403264980763197,0
org.apache.lucene.search.FieldCache,9,1,0,7,10,36,3,6,8,1.0625,16,0.0,1,0.0,0.5625,0,0,0.555555556,1,0.8889,0.017804693430662155,-0.01369566936045885,-0.008552735671401024,0.038263965398073196,0.007038390729576349,-0.029252242296934128,-0.03917248174548149,0.006163435988128185,0.03227315470576286,0.02778174914419651,-0.04488524794578552,0.04296082258224487,0.020234888419508934,0.03734802454710007,0.04873167350888252,-0.03644790127873421,-0.045199811458587646,0.029180001467466354,0.04695606231689453,0.01753462478518486,0
